lead_id,instagram_handle,instagram_url,nome_publico,nicho,regiao,source_url,source_type,fit_score,segmento_abc,crm_stage,owner,status_outreach,gancho_personalizado,mensagem_dm_seq1,utm_source,utm_medium,utm_campaign,proxima_acao
IG070,prospect_instagram_070,,Prospect Instagram 070 — cupom moda beleza · Belo Horizonte,moda_beleza,Belo Horizonte,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Belo+Horizonte+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,88,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Belo Horizonte com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Belo Horizonte com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-070,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG071,prospect_instagram_071,,Prospect Instagram 071 — achadinhos shopee · Curitiba,achadinhos_shopee,Curitiba,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Curitiba+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-071,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG072,prospect_instagram_072,,Prospect Instagram 072 — cupons promoções · Curitiba,cupons_promocoes,Curitiba,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Curitiba+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,83,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-072,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG073,prospect_instagram_073,,Prospect Instagram 073 — ofertas whatsapp · Curitiba,ofertas_whatsapp,Curitiba,https://www.google.com/search?q=site%3Ainstagram.com+ofertas+whatsapp+Curitiba+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,88,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de ofertas whatsapp em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de ofertas whatsapp em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-073,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG074,prospect_instagram_074,,Prospect Instagram 074 — amazon mercado livre shopee · Curitiba,marketplaces_geral,Curitiba,https://www.google.com/search?q=site%3Ainstagram.com+amazon+mercado+livre+shopee+Curitiba+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,90,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-074,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG075,prospect_instagram_075,,Prospect Instagram 075 — cupom moda beleza · Curitiba,moda_beleza,Curitiba,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Curitiba+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Curitiba com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-075,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG076,prospect_instagram_076,,Prospect Instagram 076 — achadinhos shopee · Porto Alegre,achadinhos_shopee,Porto Alegre,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Porto+Alegre+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,85,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-076,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG077,prospect_instagram_077,,Prospect Instagram 077 — cupons promoções · Porto Alegre,cupons_promocoes,Porto Alegre,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Porto+Alegre+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,90,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-077,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG078,prospect_instagram_078,,Prospect Instagram 078 — ofertas whatsapp · Porto Alegre,ofertas_whatsapp,Porto Alegre,https://www.google.com/search?q=site%3Ainstagram.com+ofertas+whatsapp+Porto+Alegre+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de ofertas whatsapp em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de ofertas whatsapp em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-078,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG079,prospect_instagram_079,,Prospect Instagram 079 — amazon mercado livre shopee · Porto Alegre,marketplaces_geral,Porto Alegre,https://www.google.com/search?q=site%3Ainstagram.com+amazon+mercado+livre+shopee+Porto+Alegre+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-079,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG080,prospect_instagram_080,,Prospect Instagram 080 — cupom moda beleza · Porto Alegre,moda_beleza,Porto Alegre,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Porto+Alegre+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,84,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Porto Alegre com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-080,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG081,prospect_instagram_081,,Prospect Instagram 081 — achadinhos shopee · Brasília,achadinhos_shopee,Brasília,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Bras%C3%ADlia+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,92,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Brasília com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Brasília com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-081,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG082,prospect_instagram_082,,Prospect Instagram 082 — cupons promoções · Brasília,cupons_promocoes,Brasília,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Bras%C3%ADlia+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Brasília com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Brasília com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-082,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG083,prospect_instagram_083,,Prospect Instagram 083 — ofertas whatsapp · Brasília,ofertas_whatsapp,Brasília,https://www.google.com/search?q=site%3Ainstagram.com+ofertas+whatsapp+Bras%C3%ADlia+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,84,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de ofertas whatsapp em Brasília com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de ofertas whatsapp em Brasília com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-083,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG084,prospect_instagram_084,,Prospect Instagram 084 — amazon mercado livre shopee · Brasília,marketplaces_geral,Brasília,https://www.google.com/search?q=site%3Ainstagram.com+amazon+mercado+livre+shopee+Bras%C3%ADlia+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,86,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Brasília com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Brasília com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-084,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG085,prospect_instagram_085,,Prospect Instagram 085 — cupom moda beleza · Brasília,moda_beleza,Brasília,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Bras%C3%ADlia+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,91,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Brasília com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Brasília com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-085,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG086,prospect_instagram_086,,Prospect Instagram 086 — achadinhos shopee · Salvador,achadinhos_shopee,Salvador,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Salvador+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Salvador com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Salvador com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-086,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG087,prospect_instagram_087,,Prospect Instagram 087 — cupons promoções · Salvador,cupons_promocoes,Salvador,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Salvador+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,82,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Salvador com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Salvador com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-087,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG088,prospect_instagram_088,,Prospect Instagram 088 — ofertas whatsapp · Salvador,ofertas_whatsapp,Salvador,https://www.google.com/search?q=site%3Ainstagram.com+ofertas+whatsapp+Salvador+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,87,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de ofertas whatsapp em Salvador com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de ofertas whatsapp em Salvador com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-088,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG089,prospect_instagram_089,,Prospect Instagram 089 — amazon mercado livre shopee · Salvador,marketplaces_geral,Salvador,https://www.google.com/search?q=site%3Ainstagram.com+amazon+mercado+livre+shopee+Salvador+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,89,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Salvador com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Salvador com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-089,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG090,prospect_instagram_090,,Prospect Instagram 090 — cupom moda beleza · Salvador,moda_beleza,Salvador,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Salvador+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,76,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Salvador com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Salvador com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-090,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG091,prospect_instagram_091,,Prospect Instagram 091 — achadinhos shopee · Recife,achadinhos_shopee,Recife,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Recife+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,84,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Recife com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Recife com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-091,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG092,prospect_instagram_092,,Prospect Instagram 092 — cupons promoções · Recife,cupons_promocoes,Recife,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Recife+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,89,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Recife com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Recife com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-092,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG093,prospect_instagram_093,,Prospect Instagram 093 — ofertas whatsapp · Recife,ofertas_whatsapp,Recife,https://www.google.com/search?q=site%3Ainstagram.com+ofertas+whatsapp+Recife+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de ofertas whatsapp em Recife com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de ofertas whatsapp em Recife com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-093,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG094,prospect_instagram_094,,Prospect Instagram 094 — amazon mercado livre shopee · Recife,marketplaces_geral,Recife,https://www.google.com/search?q=site%3Ainstagram.com+amazon+mercado+livre+shopee+Recife+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,78,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Recife com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de amazon mercado livre shopee em Recife com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-094,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG095,prospect_instagram_095,,Prospect Instagram 095 — cupom moda beleza · Recife,moda_beleza,Recife,https://www.google.com/search?q=site%3Ainstagram.com+cupom+moda+beleza+Recife+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,83,B,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupom moda beleza em Recife com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupom moda beleza em Recife com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-095,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG096,prospect_instagram_096,,Prospect Instagram 096 — achadinhos shopee · Fortaleza,achadinhos_shopee,Fortaleza,https://www.google.com/search?q=site%3Ainstagram.com+achadinhos+shopee+Fortaleza+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,91,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de achadinhos shopee em Fortaleza com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de achadinhos shopee em Fortaleza com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-096,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
IG097,prospect_instagram_097,,Prospect Instagram 097 — cupons promoções · Fortaleza,cupons_promocoes,Fortaleza,https://www.google.com/search?q=site%3Ainstagram.com+cupons+promo%C3%A7%C3%B5es+Fortaleza+ofertas+cupons+grupo+whatsapp,instagram_discovery_query_to_validate,94,A,Instagram Partner Lead,sdr,pendente_validacao_perfil_instagram,Query ICP para encontrar perfil Instagram de cupons promoções em Fortaleza com sinal de ofertas/cupons/grupo WhatsApp.,"Validar perfil e substituir handle antes do envio. Oi, @NOME_DO_PERFIL! Vi seu perfil de ofertas no Instagram (Query ICP para encontrar perfil Instagram de cupons promoções em Fortaleza com sinal de ofertas/cupons/grupo WhatsApp.). O BOTinho ajuda curadores a replicar links em grupos de WhatsApp/Telegram com menos copia-e-cola, padrão de copy e logs de envio. Topa um piloto guiado de 7 dias em poucos grupos?",instagram-prospect-097,instagram-dm-outreach,launch-botinho-2026q2,abrir_query_validar_handle_e_enviar_seq1
